AgeAbove35,Accessibility,Employment,MentalHealth,YearsCodePro,Employed,Skills_dist,has_advanced_degree,salary_per_year_exp,NoHigherEd,HasTopCountry,Gender_Woman,MainBranch_NotDev
1,0,0,0,35,1,2,0,4265.666666666667,0,0,0,1
0,0,0,0,3,1,2,0,623.25,0,0,0,0
1,1,0,1,40,0,2,0,4878.048780487805,0,1,0,0
0,0,1,1,7,1,2,0,3645.0,0,0,0,0
0,0,1,0,9,1,1,0,2460.0,0,0,0,0
1,0,1,0,30,1,2,0,3647.5806451612902,0,1,0,0
0,0,1,1,2,0,0,0,3236.6666666666665,0,0,0,0
0,0,1,0,7,0,0,1,25000.0,0,1,0,0
1,0,1,0,25,1,1,0,2626.0384615384614,0,0,0,0
0,0,1,0,8,1,1,0,2722.777777777778,0,1,0,0
1,0,0,0,26,0,0,0,748.0,0,0,0,0
0,0,1,0,5,1,2,1,4986.0,0,0,0,0
0,0,1,0,11,1,0,1,7215.583333333333,0,0,0,0
0,0,1,0,15,1,2,0,12187.5,0,1,0,0
0,0,1,0,3,1,2,0,18750.0,0,1,0,0
0,0,1,0,9,0,0,0,5545.5,0,0,0,0
1,0,1,0,19,0,0,0,1806.6,0,0,0,0
0,0,1,0,2,1,2,0,15463.333333333334,1,1,0,0
0,0,1,0,3,0,0,0,11165.75,0,0,0,0
0,0,1,0,9,1,1,1,8400.0,0,1,0,0
0,0,1,0,8,1,2,1,4834.666666666667,0,0,0,0
1,0,1,0,14,1,1,1,7666.666666666667,0,1,0,0
1,0,1,0,17,1,1,0,6111.111111111111,0,1,0,0
0,0,1,1,2,1,1,0,34566.666666666664,0,1,0,0
0,0,1,1,4,0,0,0,9285.6,0,1,0,0
1,0,1,0,33,0,0,0,2352.9411764705883,0,1,0,0
0,0,0,0,8,1,2,1,347.0,0,1,0,0
0,0,1,1,0,0,0,0,9036.0,0,0,0,0
0,0,1,1,1,1,2,0,18894.0,0,0,0,0
1,0,0,0,15,0,0,1,2597.25,0,0,0,0
1,0,1,0,15,1,1,1,2799.75,0,0,0,0
0,0,1,0,3,1,2,0,15456.5,0,0,0,0
1,0,1,0,30,0,0,1,643.3548387096774,0,0,0,0
0,0,1,0,9,1,2,0,12493.5,0,1,0,0
0,1,1,1,8,1,2,0,5374.555555555556,0,1,0,0
1,0,1,0,11,0,0,0,14946.0,0,0,0,0
0,0,0,1,3,1,2,0,3609.0,1,0,0,0
1,0,1,1,24,1,2,0,6000.0,0,1,0,0
1,0,1,1,8,0,0,0,10020.222222222223,0,0,0,0
0,0,1,0,2,0,0,0,15584.0,1,0,0,0
1,0,1,0,15,1,1,1,10000.0,0,1,0,0
0,0,1,1,7,1,2,0,15996.5,0,1,0,0
1,1,1,0,43,0,1,0,3179.5454545454545,0,1,0,0
0,0,1,1,9,1,2,0,19000.0,0,1,0,0
1,0,1,1,20,1,2,0,3300.8571428571427,0,1,0,0
0,0,1,0,4,1,0,0,5630.4,0,0,0,0
0,0,1,1,2,0,0,1,13852.0,0,0,0,1
1,0,0,0,16,1,2,0,8823.529411764706,0,1,0,0
0,0,1,1,3,1,1,0,2991.0,0,0,0,0
0,0,0,0,14,1,2,0,1421.9333333333334,0,0,0,0
0,0,1,0,4,1,1,0,13274.4,0,1,0,0
0,0,1,0,3,1,1,0,21750.0,0,1,0,0
0,0,1,0,5,1,2,0,6826.0,1,1,0,1
1,0,1,0,10,1,2,0,10000.0,0,1,0,0
0,0,1,0,9,1,2,1,22000.0,0,1,0,0
0,0,1,1,2,1,0,0,38333.333333333336,0,1,0,1
0,0,1,1,8,1,2,0,5282.666666666667,0,0,0,0
1,0,1,0,7,0,0,1,16875.0,0,1,0,0
0,0,1,1,5,1,1,0,20833.333333333332,0,1,1,0
1,0,1,0,11,1,2,0,17083.333333333332,0,1,0,0
0,0,1,0,1,0,0,0,30062.5,0,1,0,0
1,0,1,0,17,0,1,0,9166.666666666666,0,1,0,0
1,0,1,0,23,1,1,1,2765.5,0,1,0,0
0,0,1,0,6,0,1,1,14358.714285714286,0,1,0,0
0,0,1,0,5,0,0,1,7620.0,0,0,0,0
1,0,1,1,11,1,1,0,6832.333333333333,0,1,0,0
0,0,1,0,6,1,0,1,28571.428571428572,0,1,0,0
0,0,1,0,7,0,0,1,3627.0,0,0,0,0
1,0,1,1,25,1,1,0,5846.153846153846,0,1,0,0
1,0,1,0,12,1,1,0,2668.6153846153848,0,0,0,0
1,0,1,0,23,1,0,1,3199.5,0,0,0,0
1,0,1,0,4,1,1,0,17208.0,0,0,0,0
1,0,1,0,15,0,0,1,1999.5,0,0,0,1
0,0,1,0,4,1,1,0,624.0,0,0,0,0
1,0,1,0,22,0,0,0,1448.8695652173913,0,0,1,0
1,0,1,0,10,0,1,0,9135.90909090909,0,0,0,0
1,0,1,0,14,0,0,1,13333.333333333334,0,1,0,0
0,0,1,0,4,0,2,0,4816.8,0,0,0,0
0,1,1,0,6,1,0,0,16428.571428571428,0,1,0,0
0,0,1,0,1,1,1,0,2994.0,0,0,0,0
1,0,1,1,17,1,2,0,4188.0,0,1,0,0
1,0,1,0,20,1,2,0,9523.809523809523,0,1,0,1
1,0,1,0,15,1,2,0,6250.0,0,1,0,0
1,0,1,0,22,1,2,0,1206.7826086956522,0,0,0,0
1,0,1,0,14,1,2,0,11000.0,0,1,0,0
1,0,1,0,5,1,2,0,599.1666666666666,0,0,0,0
1,0,1,0,4,1,1,0,17208.0,0,0,0,0
0,0,1,0,2,0,1,0,12441.666666666666,0,0,0,0
1,0,1,0,4,0,1,0,23000.0,0,1,0,0
1,0,0,0,6,0,0,0,14285.714285714286,0,1,0,0
1,0,1,0,18,0,0,0,5526.315789473684,0,1,0,1
0,0,1,0,10,1,2,1,14545.454545454546,0,1,0,1
0,0,0,0,1,0,0,0,8370.0,0,0,0,0
1,0,1,0,5,0,1,0,14219.166666666666,0,1,0,0
0,0,1,1,12,0,0,0,8338.461538461539,0,1,0,0
0,0,1,0,2,1,1,0,24666.666666666668,0,1,0,1
0,0,1,0,7,0,2,0,2850.0,0,0,0,0
0,0,1,1,4,0,0,0,1708.8,0,0,0,0
1,0,1,0,12,1,0,0,8307.692307692309,0,1,0,0
0,0,1,1,9,1,2,1,8531.5,0,0,0,0
0,0,0,0,7,1,1,0,10625.0,0,1,0,0
1,0,1,0,20,1,1,0,4461.952380952381,1,1,0,0
0,0,1,0,7,1,1,0,1279.5,0,0,0,0
0,0,1,0,1,0,1,0,30000.0,0,1,0,0
1,0,1,0,15,1,2,0,3000.0,0,0,0,0
0,0,1,0,7,1,1,0,1675.5,0,0,0,0
0,0,1,0,3,1,2,0,17500.0,0,1,0,0
0,0,1,0,5,1,2,1,12798.0,0,0,0,0
0,0,1,0,1,1,0,1,58500.0,0,1,0,0
1,0,0,1,24,1,2,0,3016.0,0,1,0,0
0,0,1,0,4,1,1,1,11730.8,0,0,0,1
0,0,1,1,9,1,2,1,12000.0,0,1,0,0
0,0,0,1,2,1,2,0,33333.333333333336,0,1,0,0
0,0,0,0,5,0,0,0,3124.0,0,1,0,1
0,0,1,0,6,1,0,1,7313.142857142857,0,1,0,0
1,0,1,0,7,0,0,0,2676.0,0,0,0,0
0,0,1,0,2,1,1,0,5544.0,0,0,0,0
1,0,1,1,25,0,1,0,7692.307692307692,0,1,0,1
1,0,0,0,14,0,0,1,3083.3333333333335,0,0,0,0
0,0,1,0,2,1,2,0,18333.333333333332,0,1,0,0
0,0,1,0,0,1,1,0,33276.0,0,0,0,0
1,0,1,0,18,1,2,0,4842.105263157895,0,1,0,0
1,0,1,0,15,1,2,1,6875.0,0,1,0,0
0,0,1,0,4,1,0,0,10808.0,0,0,0,0
0,0,1,0,3,1,1,1,17025.0,0,1,0,0
0,0,1,0,10,0,0,1,7755.909090909091,0,1,0,1
1,0,1,0,10,0,0,1,4363.636363636364,0,1,0,0
0,0,1,1,5,1,2,0,34666.666666666664,0,1,0,0
0,0,0,0,11,1,2,0,11666.666666666666,0,0,0,0
0,0,1,0,0,1,1,0,37440.0,1,1,0,0
1,0,1,0,14,1,0,0,5485.6,0,0,0,0
1,0,0,0,15,0,1,1,7198.5,0,0,0,0
0,0,1,0,7,0,2,1,14663.5,0,1,0,1
1,0,1,0,6,0,0,1,7313.142857142857,0,0,0,0
1,0,1,0,10,1,2,1,6107.818181818182,0,1,0,0
0,0,1,0,3,1,2,0,9984.25,1,0,0,0
1,0,1,1,19,0,1,0,3894.8,0,1,0,0
0,0,1,1,5,1,1,0,1684.0,1,0,0,0
0,0,1,0,1,1,2,1,20416.5,0,1,0,0
0,0,1,0,0,0,0,1,37325.0,0,0,0,0
1,0,1,1,22,1,1,0,2826.086956521739,0,1,0,0
0,0,1,1,0,1,2,0,85000.0,0,1,0,0
0,0,1,0,6,1,2,0,20714.285714285714,0,1,0,0
1,0,1,0,10,0,0,1,18456.272727272728,0,1,0,0
1,0,1,0,15,0,0,1,6665.25,0,1,0,0
0,0,1,0,2,1,1,0,41645.0,0,1,0,1
0,0,0,0,10,0,0,0,8518.272727272728,0,1,0,0
1,1,1,0,16,0,1,1,3056.470588235294,0,0,0,0
0,0,1,1,10,0,0,0,13636.363636363636,0,1,0,0
0,0,1,1,4,1,2,0,7035.8,0,1,0,0
1,0,1,0,22,0,0,1,3607.1304347826085,0,0,0,0
0,0,1,0,2,1,0,0,22333.333333333332,0,1,1,0
1,0,1,1,13,0,0,0,3473.1428571428573,0,0,0,0
0,0,1,1,3,1,2,0,25377.25,0,1,0,0
1,0,1,0,20,0,1,0,7000.0,0,1,0,0
0,0,1,0,7,0,0,0,161.25,0,1,0,0
1,0,1,0,22,1,1,0,3130.4347826086955,0,0,0,0
0,1,0,1,10,1,2,0,7465.090909090909,0,0,0,0
0,0,1,1,2,1,2,0,60000.0,0,1,0,0
0,0,1,0,7,0,0,0,7961.75,0,0,0,0
1,0,0,1,18,1,2,0,792.0,1,0,0,0
0,0,1,0,11,1,2,0,16547.0,0,0,0,0
0,0,1,1,10,1,1,1,13181.818181818182,0,1,0,0
0,0,1,0,3,1,2,1,11997.5,0,0,0,0
1,0,1,1,15,1,1,0,9375.0,0,1,0,0
0,0,1,0,1,1,1,1,6234.0,0,0,0,0
0,0,1,0,5,1,1,0,25000.0,0,1,0,0
0,0,1,1,4,0,1,0,26000.0,0,1,0,0
0,0,1,1,5,1,2,0,22500.0,0,1,1,0
0,0,0,1,15,1,2,0,650.0,1,0,0,0
0,0,1,0,3,1,1,0,2400.0,0,0,0,0
1,0,1,0,15,1,0,1,5447.25,0,0,0,0
1,0,1,0,35,0,0,1,4722.222222222223,0,1,0,0
0,0,1,0,2,0,1,0,3095.3333333333335,0,1,0,0
0,0,1,1,9,1,2,0,500.0,0,1,0,0
0,0,1,0,12,0,1,0,1246.1538461538462,0,0,0,0
0,0,1,0,9,0,0,1,6398.4,0,0,0,0
0,0,1,0,8,1,2,0,4360.777777777777,0,1,0,0
0,0,1,0,1,1,1,0,46000.0,0,1,0,0
1,0,0,0,32,0,0,0,2908.4545454545455,0,1,0,0
0,0,1,1,13,1,2,0,14285.714285714286,0,1,0,0
0,0,1,0,10,1,1,1,6980.272727272727,0,0,0,0
1,0,1,1,12,0,0,0,7076.923076923077,0,1,0,0
0,0,1,0,9,1,2,1,17600.0,0,1,0,0
0,1,1,1,2,1,2,0,160.0,0,0,0,0
1,0,1,0,14,0,0,1,10522.4,0,0,0,0
0,0,1,1,10,0,0,1,16363.636363636364,0,1,0,0
0,1,1,1,0,0,0,0,68890.0,0,1,0,0
0,0,1,0,11,1,2,0,6282.0,0,1,0,1
1,0,1,0,15,0,0,0,2987.25,0,0,0,1
1,0,1,0,34,1,1,0,4285.714285714285,1,1,0,0
0,0,1,1,7,0,0,0,2929.5,0,0,0,0
1,0,1,0,16,1,2,0,11764.70588235294,0,0,0,0
0,0,1,0,4,1,2,0,1807.2,0,0,0,1
0,0,1,0,3,0,0,0,10635.0,0,0,0,0
1,0,1,0,10,0,0,0,15000.0,0,1,0,0
0,0,1,0,2,1,0,0,18333.333333333332,0,1,0,0
0,0,1,1,9,1,2,0,3116.0,0,0,0,0
1,0,1,0,18,1,0,1,10789.473684210527,0,1,0,0
1,0,1,0,17,0,1,0,4175.333333333333,0,0,0,0
1,0,0,0,18,1,1,1,8421.052631578947,0,1,0,0
0,0,1,1,9,1,2,1,12000.0,0,1,0,0
1,0,1,0,5,1,1,0,10719.166666666666,0,1,0,0
0,0,1,1,2,0,0,1,33333.333333333336,0,1,0,0
1,0,1,0,17,0,0,0,8333.333333333334,0,1,0,1
1,0,1,0,8,0,0,0,10222.222222222223,0,1,0,0
1,0,1,0,9,1,1,0,12000.0,0,1,0,0
0,0,1,0,10,0,0,0,3102.3636363636365,1,0,0,0
0,0,1,0,7,1,2,0,6665.25,0,1,0,1
0,0,1,0,5,1,2,0,8887.0,1,1,0,0
1,0,0,0,25,1,0,1,5906.307692307692,0,1,0,0
1,0,1,0,24,0,0,1,6000.0,0,1,1,0
0,0,1,1,3,0,0,0,1825.0,0,0,0,1
1,0,1,1,30,0,0,1,4516.129032258064,0,1,0,0
1,0,1,0,6,1,2,0,22142.85714285714,0,1,0,0
0,0,1,0,11,1,1,0,7553.916666666667,1,1,0,0
0,0,1,0,3,1,0,0,24250.0,0,1,0,0
0,0,1,0,5,1,0,0,21666.666666666668,0,1,0,0
1,0,1,1,5,1,2,0,21666.666666666668,1,1,0,0
0,0,1,0,6,1,0,0,7038.857142857143,0,1,0,0
0,0,1,0,2,0,0,0,22395.333333333332,0,1,0,0
0,0,1,1,7,0,0,0,16156.25,0,1,1,0
1,0,1,0,5,1,2,1,6612.0,0,0,0,0
0,0,1,0,3,1,2,1,11464.25,0,0,0,0
0,0,1,0,4,1,2,0,8000.0,0,1,0,0
1,0,1,1,10,1,2,1,13727.272727272728,0,1,0,0
1,0,0,0,12,1,1,0,4688.307692307692,0,0,0,0
0,0,1,0,1,0,2,0,6396.0,0,0,0,0
0,0,1,0,0,0,0,0,47990.0,0,1,0,0
0,0,1,0,9,1,2,0,17063.0,0,1,0,0
1,0,1,0,20,1,1,0,914.0952380952381,0,0,0,1
1,0,1,1,16,1,1,0,7411.764705882353,0,1,0,0
1,0,1,0,20,0,0,0,1828.0,0,0,0,0
1,0,1,0,10,0,1,0,10370.545454545454,0,0,0,0
0,0,0,1,13,1,1,0,232.28571428571428,0,0,0,0
0,0,1,1,3,1,2,0,14684.75,0,0,0,0
0,0,1,0,4,0,2,0,7810.0,0,1,0,0
1,1,1,1,13,1,1,0,5131.214285714285,0,1,0,0
0,0,0,0,0,1,2,0,13656.0,0,1,0,1
0,0,1,0,3,0,0,0,1884.0,0,0,0,0
1,0,1,1,20,0,0,0,10095.238095238095,0,1,0,0
0,0,0,0,12,0,1,0,2684.3076923076924,0,0,0,0
1,0,1,0,20,0,1,0,7857.142857142857,0,1,0,0
1,0,1,0,21,0,2,0,3974.909090909091,0,0,0,1
1,0,1,0,6,0,0,0,4877.142857142857,0,0,0,0
0,0,1,1,5,1,2,0,6470.0,0,0,0,0
0,1,1,0,3,1,2,0,32500.0,0,0,0,0
1,0,1,1,20,0,1,0,4276.047619047619,0,1,0,0
0,0,1,1,2,1,2,0,28666.666666666668,0,1,0,0
0,0,1,1,7,0,0,1,4798.5,0,0,0,0
0,0,1,0,1,0,0,0,11197.5,0,0,0,0
1,0,1,1,23,0,1,0,6041.666666666667,0,1,0,0
1,0,1,0,32,1,1,0,3484.848484848485,0,1,0,0
0,0,1,1,6,0,0,1,5484.0,0,0,0,0
1,0,1,0,28,0,0,0,5689.6551724137935,0,1,0,0
1,0,1,0,0,0,0,0,46000.0,0,1,0,0
0,0,1,1,3,0,2,0,28750.0,0,1,0,0
0,0,1,0,0,1,2,1,31992.0,0,1,0,0
1,0,1,0,20,1,0,0,2539.1428571428573,0,0,0,0
1,0,1,0,20,0,0,0,7616.666666666667,0,0,0,0
0,0,1,0,8,0,0,1,7346.555555555556,0,1,0,1
0,0,1,1,1,1,1,0,17274.0,1,0,0,0
0,0,1,0,6,0,0,0,6543.428571428572,0,0,0,0
1,0,1,0,10,1,0,0,3489.818181818182,0,0,0,0
0,0,1,0,8,0,0,0,5015.555555555556,0,1,0,0
0,0,1,1,7,0,0,0,13062.5,0,1,0,0
0,0,1,0,0,0,1,0,12984.0,0,0,0,0
1,0,1,0,6,1,2,1,13833.0,0,1,0,1
0,0,1,1,11,1,2,0,12320.0,0,1,0,0
0,0,1,0,3,1,1,1,4500.0,0,0,0,0
0,0,1,0,10,1,1,0,6620.818181818182,0,0,0,0
1,0,1,0,30,1,2,0,4354.8387096774195,0,1,0,0
1,0,1,1,5,1,1,0,11192.0,0,1,0,0
0,0,1,0,3,0,0,1,17643.0,0,0,0,0
0,0,1,0,2,1,1,0,53333.333333333336,0,1,0,0
1,0,1,0,10,1,0,1,5332.181818181818,0,0,0,0
0,0,1,0,3,1,2,0,120.0,0,0,0,0
1,0,1,0,14,0,1,0,5119.2,0,1,0,0
1,0,1,0,19,0,0,1,3519.0,0,1,0,0
1,0,1,0,15,0,0,1,2999.25,0,0,0,0
1,0,1,1,15,0,0,0,6312.5,0,1,0,0
1,0,1,0,6,1,1,1,11428.57142857143,0,1,0,0
0,0,1,0,10,0,0,1,2637.2727272727275,0,0,0,0
0,0,1,0,5,1,0,0,5400.0,0,0,0,0
0,0,1,1,5,1,1,0,10664.0,0,1,1,0
1,0,1,0,4,0,0,1,9434.4,0,0,0,0
0,0,0,0,1,0,1,0,6024.0,0,0,0,0
0,0,1,1,5,0,0,1,8326.0,0,0,0,0
0,0,1,0,7,1,2,1,14663.5,0,0,0,0
0,0,0,0,8,1,2,0,7900.555555555556,0,0,0,0
1,0,1,0,29,1,2,0,404.0,0,0,0,1
1,0,1,0,12,1,2,0,16923.076923076922,0,1,0,0
0,0,1,1,4,0,1,0,1502.4,0,0,0,0
1,0,1,0,18,0,0,0,8157.894736842105,0,1,0,0
1,0,1,0,4,1,1,0,12796.8,0,0,0,0
0,1,1,1,7,1,2,0,25000.0,1,1,0,0
0,0,1,0,5,1,1,1,6476.0,0,0,0,0
1,0,1,0,10,0,1,1,2590.909090909091,0,0,0,0
0,0,1,1,3,1,0,1,9064.75,0,0,0,0
0,0,1,1,6,0,0,0,10919.0,0,0,0,0
0,0,1,0,0,1,1,0,7738.0,0,1,0,0
0,0,1,0,15,0,0,0,2879.25,0,0,0,0
0,0,1,0,12,0,0,0,6392.307692307692,0,0,0,0
1,0,1,0,8,1,2,1,8768.444444444445,0,1,0,0
1,0,1,0,18,1,2,0,6749.473684210527,0,0,0,0
1,0,1,1,8,1,2,1,13333.333333333334,0,1,0,0
0,0,1,1,10,1,2,0,9818.181818181818,0,1,0,0
0,0,1,0,10,1,2,0,10909.09090909091,0,1,0,0
1,0,1,0,15,0,1,0,25.5,0,0,0,0
1,0,1,0,15,1,2,0,5709.875,0,1,0,1
0,0,1,1,7,1,2,0,22500.0,0,1,0,0
1,0,1,0,12,1,1,0,6003.923076923077,0,0,0,0
0,0,1,0,7,1,0,1,5278.5,0,0,0,0
1,0,1,0,12,1,1,1,7692.307692307692,0,1,0,0
0,0,1,1,6,1,2,0,483.42857142857144,0,0,0,0
1,0,1,0,8,1,2,0,20888.88888888889,0,1,0,0
0,0,1,1,7,1,1,0,13750.0,0,1,0,0
0,0,1,1,3,0,1,0,3678.0,0,0,0,0
0,0,1,0,0,0,0,0,19944.0,0,0,1,0
0,0,0,0,6,1,2,1,3181.714285714286,0,0,0,0
1,0,1,0,19,0,0,0,10550.0,0,1,0,0
0,0,1,1,10,1,1,0,8518.272727272728,0,1,0,0
0,0,1,0,4,0,0,0,866.4,0,0,0,0
0,0,1,0,4,0,1,1,10664.4,0,0,0,0
0,0,1,0,0,1,2,1,75384.0,0,1,0,0
0,0,1,1,5,0,0,1,10664.333333333334,0,0,0,0
1,0,1,0,14,1,1,0,4052.4666666666667,0,0,0,0
0,0,1,1,1,0,1,0,7025.0,0,0,0,0
0,0,1,0,3,0,1,0,36500.0,0,1,0,0
0,0,1,1,4,1,2,0,32191.2,0,1,0,0
0,0,1,0,1,1,1,0,1242.0,0,0,0,0
1,0,1,1,12,0,0,0,5769.2307692307695,0,1,0,0
0,0,1,0,2,1,1,0,12564.0,0,1,0,0
0,0,1,1,3,1,1,0,27750.0,0,0,0,0
1,0,1,0,35,1,2,1,5234.972222222223,0,1,0,0
1,0,0,1,21,1,1,0,3247.7727272727275,0,0,0,0
0,0,1,1,3,1,2,0,10051.25,0,0,0,0
0,0,1,0,10,1,1,1,20213.81818181818,0,0,0,0
0,0,1,1,6,1,1,0,12187.857142857143,0,1,0,0
1,0,1,0,24,1,1,1,5025.56,0,1,0,0
0,0,1,1,3,1,2,0,18129.5,0,0,0,0
0,0,1,0,8,1,1,0,12444.444444444445,0,1,0,0
1,0,1,0,17,0,0,1,4044.6666666666665,0,0,0,0
1,0,1,1,14,0,0,1,10666.666666666666,0,1,0,0
1,0,1,0,7,1,1,0,2650.5,0,0,0,0
0,0,1,1,2,0,0,0,63333.333333333336,0,1,0,0
1,0,1,1,22,0,0,0,6086.95652173913,0,1,0,0
1,0,1,1,3,0,0,0,26250.0,0,1,0,0
1,0,1,1,10,0,0,1,5332.181818181818,0,0,0,0
1,0,1,0,35,1,1,0,3472.222222222222,0,1,0,0
0,0,1,0,8,1,1,0,9333.333333333334,0,0,0,0
0,1,1,1,7,1,1,0,10208.25,0,1,0,0
0,0,1,1,10,1,2,1,5332.181818181818,0,0,0,0
1,0,1,1,14,0,0,0,2275.2,0,0,0,0
0,0,1,1,3,1,1,0,22500.0,0,1,0,0
1,0,1,0,6,0,1,0,23571.428571428572,0,1,0,0
1,0,1,1,3,0,0,0,53750.0,0,1,0,0
1,0,1,0,37,1,1,0,5789.473684210527,0,1,0,0
0,0,1,1,5,0,0,0,7892.0,0,0,0,0
0,0,1,0,2,0,0,1,66666.66666666667,0,1,0,1
0,0,1,0,3,0,0,0,27500.0,0,1,0,0
0,0,1,1,4,0,0,0,17200.0,0,1,0,0
1,0,1,0,12,0,0,0,5332.153846153846,1,1,0,0
0,0,1,0,2,0,0,0,7251.666666666667,1,0,0,0
0,0,1,1,2,1,1,0,8309.333333333334,0,0,0,0
1,0,1,0,3,1,1,1,31250.0,0,1,0,0
0,0,1,0,10,1,2,0,8454.545454545454,0,1,0,0
0,0,1,0,11,1,0,0,3199.0,0,0,0,0
0,0,1,0,5,0,1,1,12190.0,0,0,0,0
0,0,1,0,9,1,1,0,13156.0,0,1,1,0
0,0,1,0,3,1,1,1,19521.0,0,1,0,0
0,0,1,0,7,1,0,0,12750.0,0,1,0,0
0,0,1,0,10,1,1,0,98.81818181818181,0,0,0,0
0,0,1,0,0,1,1,0,11376.0,0,0,0,0
0,0,1,1,2,1,2,0,30666.666666666668,0,1,0,0
0,0,1,1,8,0,0,0,15509.666666666666,0,1,0,0
1,0,0,1,15,1,2,0,8331.25,0,1,0,1
1,0,1,0,25,1,2,0,6730.7692307692305,0,1,0,0
0,0,1,1,5,1,0,0,14315.5,0,1,0,0
1,0,1,0,18,1,0,0,7894.736842105263,0,1,0,0
0,0,1,0,9,1,2,0,6282.0,0,1,0,0
1,0,1,0,15,0,0,1,2596.6875,0,0,0,0
0,0,1,0,11,0,0,0,4266.0,0,1,0,0
1,0,1,0,9,1,1,1,7998.3,0,1,0,0
0,0,1,0,5,1,2,0,3976.6666666666665,0,1,0,0
0,0,1,0,2,0,0,1,13508.333333333334,0,0,0,0
1,0,1,0,17,0,0,1,5450.666666666667,0,1,0,0
0,0,1,1,8,0,0,0,1133.3333333333333,0,0,0,0
0,0,1,1,5,1,2,0,4014.0,0,0,0,0
0,0,1,1,10,1,0,0,8870.09090909091,0,1,0,0
0,0,1,0,7,0,1,0,3117.0,0,0,0,0
1,0,1,0,15,1,2,1,8562.5,0,1,0,0
1,0,1,0,20,0,0,0,9904.761904761905,0,1,0,1
1,0,1,0,21,0,0,0,6818.181818181818,0,1,0,0
1,0,1,0,19,1,1,0,1495.8,0,0,1,0
0,0,1,0,2,1,0,0,4008.0,0,0,0,0
0,0,1,1,2,1,2,0,15286.0,0,1,0,0
0,0,1,1,8,1,2,1,2140.0,0,0,0,0
1,0,1,0,20,1,2,1,2492.5714285714284,0,0,0,1
0,0,1,0,2,0,2,0,41666.666666666664,0,1,0,0
0,0,1,0,7,0,0,0,22500.0,0,1,0,0
1,0,1,1,16,0,0,0,3713.764705882353,0,0,0,0
0,0,1,0,3,0,1,0,20000.0,0,1,0,0
0,0,1,0,5,0,0,0,9706.666666666666,1,1,0,0
1,0,1,1,17,1,0,0,3940.0,0,0,0,0
1,0,1,0,25,1,1,0,5000.0,0,1,0,0
1,0,1,1,22,1,2,0,5434.782608695652,0,1,0,0
1,0,1,0,12,1,1,1,3445.3846153846152,0,0,0,0
0,0,1,0,16,0,0,1,4361.882352941177,0,0,0,0
1,0,1,0,31,1,0,0,2999.25,0,0,0,0
0,0,1,0,5,0,0,1,12441.833333333334,0,1,0,0
1,0,1,0,18,0,0,1,4578.9473684210525,0,1,0,0
1,0,0,1,25,0,1,0,5947.423076923077,0,0,0,0
1,0,0,1,7,0,0,0,5998.75,0,0,0,0
0,0,1,1,3,1,2,1,35000.0,0,1,0,0
0,0,0,1,5,1,2,0,956.0,0,0,0,0
1,0,1,0,13,1,2,0,9500.0,0,1,0,0
1,0,1,1,7,0,1,0,25000.0,0,1,0,0
0,0,1,0,5,1,2,0,1021.0,0,1,0,0
1,0,1,1,22,0,0,0,2550.1739130434785,0,0,0,0
0,0,1,1,12,0,0,0,9230.76923076923,0,1,0,0
0,0,1,0,6,0,2,0,21428.571428571428,0,1,0,0
0,0,1,1,5,1,2,0,5550.0,0,0,0,0
1,0,1,0,22,1,2,1,4583.217391304348,0,1,0,1
1,0,1,0,10,0,0,1,10909.09090909091,0,1,0,1
1,0,0,0,22,1,1,1,1224.0,0,1,0,0
1,0,1,0,6,1,2,1,4313.142857142857,0,0,0,0
1,0,1,0,23,0,2,0,6875.0,0,1,0,0
0,0,1,0,5,0,0,0,24166.666666666668,0,1,0,0
0,0,1,0,9,1,2,0,14000.0,0,1,0,0
0,0,1,0,2,0,0,0,3216.0,0,0,1,0
0,0,1,1,5,1,2,0,11517.0,0,1,0,0
0,0,0,1,2,1,2,1,8532.0,0,0,0,0
1,0,1,0,41,1,0,0,2005.9285714285713,0,1,0,0
0,0,1,0,4,1,0,0,10660.0,0,0,0,0
1,0,1,0,16,0,0,1,5645.823529411765,0,0,0,0
0,0,1,0,4,0,0,0,18500.0,0,1,0,0
0,0,1,0,3,1,0,0,21250.0,0,1,0,0
0,0,1,0,2,0,0,1,12797.333333333334,0,0,0,1
0,0,1,0,7,0,0,1,7998.25,0,0,0,0
0,0,0,0,4,0,1,1,652.8,0,0,0,1
0,0,1,0,1,0,0,0,26904.0,1,0,0,1
1,0,1,0,20,1,2,0,6135.428571428572,0,1,0,0
0,0,1,1,3,1,1,1,6237.0,0,0,0,0
0,0,1,1,2,1,0,1,30766.666666666668,0,1,1,0
0,0,1,0,6,0,1,0,20000.0,0,1,0,0
0,0,1,0,1,1,1,0,5400.0,0,0,0,0
0,0,1,1,1,0,1,0,25200.0,1,0,0,0
0,0,1,0,8,1,2,0,15355.888888888889,0,1,0,0
0,0,1,1,7,1,1,0,13750.0,0,1,0,0
1,0,1,1,25,1,2,0,7692.307692307692,0,1,0,0
1,0,1,0,17,1,1,0,692.6666666666666,0,0,0,0
1,0,1,0,34,0,0,0,2141.7428571428572,0,1,0,0
1,0,1,0,7,1,1,0,7198.5,0,1,0,0
0,0,1,0,7,1,1,1,3583.5,0,0,0,0
0,0,1,0,2,0,0,0,3076.0,0,0,0,0
0,0,1,0,4,0,0,0,17400.0,0,0,0,0
